C0149770,ICD10,K61.1
C0149770,ICD10CM,K61.1
C0149771,ICD10CM,N81.6
C0149771,ICD9CM,618.04
C0149771,ICD10,N81.6
C0149781,ICD10CM,J93.83
C0149793,ICD10,G45.3
C0149793,ICD10CM,G45.3
C0149825,ICD10,J35.2
C0149825,ICD9CM,474.12
C0149825,ICD10CM,J35.2
C0149870,ICD9CM,727.04
C0149870,ICD10,M65.4
C0149870,ICD10CM,M65.4
C0149871,ICD10CM,I82.40
C0149875,ICD10CM,N94.4
C0149875,ICD10,N94.4
C0149881,ICD10CM,N45
C0149881,ICD10CM,N45.3
C0149881,ICD9CM,604
C0149881,ICD9CM,604.90
C0149881,ICD10,N45
C0149882,ICD9CM,530.12
C0149886,ICD10CM,R56.00
C0149896,ICD10CM,M10.0
C0149896,ICD10,M10.0
C0149896,ICD9CM,274.01
C0149896,ICD10CM,M10
C0149910,ICD10CM,M12.4
C0149910,ICD10,M12.4
C0149922,ICD10,L28.0
C0149922,ICD10CM,L28.0
C0149931,ICD9CM,346
C0149931,ICD9CM,346.9
C0149931,ICD10,G43.9
C0149931,ICD10,G43
C0149931,ICD10CM,G43.9
C0149931,ICD10CM,G43.909
C0149931,ICD10CM,G43
C0149937,ICD10,N10
C0149937,ICD10CM,N10
C0149955,ICD10CM,Q45.1
C0149955,ICD10,Q45.1
C0149985,ICD9CM,091.9
C0150045,ICD10CM,N39.41
C0150045,ICD9CM,788.31
C0150055,ICD9CM,338.2
C0150080,ICD10CM,F80.82
C0150988,ICD10,L94.3
C0150988,ICD10CM,L94.3
C0151295,ICD9CM,354.5
C0151295,ICD10,G58.7
C0151295,ICD10CM,G58.7
C0151436,ICD10CM,M31.0
C0151436,ICD10,M31.0
C0151436,ICD9CM,446.2
C0151436,ICD9CM,446.20
C0151436,ICD10CM,D69.0
C0151467,ICD10CM,E27.2
C0151467,ICD10,E27.2
C0151482,ICD10CM,D52.9
C0151482,ICD10,D52.9
C0151482,ICD9CM,281.2
C0151482,ICD10,D52
C0151482,ICD10CM,D52
C0151491,ICD10,Q79.9
C0151491,ICD10CM,Q79.9
C0151491,ICD10,Q65-Q79.9
C0151491,ICD10CM,Q65-Q79
C0151514,ICD10CM,L90.9
C0151514,ICD10CM,L90
C0151514,ICD10,L90.9
C0151514,ICD10,L90
C0151517,ICD10,I44.2
C0151517,ICD9CM,426.0
C0151517,ICD10CM,I44.2
C0151526,ICD10,O60
C0151526,ICD9CM,644.2
C0151529,ICD10CM,R79.1
C0151536,ICD10CM,J98.09
C0151563,ICD10CM,R79.1
C0151583,ICD10,R83
C0151583,ICD10CM,R83
C0151583,ICD10,R83.9
C0151583,ICD9CM,792.0
C0151611,ICD10CM,R94.01
C0151620,ICD10CM,I67.4
C0151620,ICD9CM,437.2
C0151620,ICD10,I67.4
C0151632,ICD10,R70.0
C0151632,ICD10CM,R70.0
C0151632,ICD9CM,790.1
C0151636,ICD10,I49.3
C0151636,ICD10CM,I49.3
C0151654,ICD10CM,I51.4
C0151699,ICD9CM,432.9
C0151701,ICD10CM,R04.89
C0151714,ICD10CM,E83.41
C0151721,ICD10CM,E29.1
C0151723,ICD10CM,E83.42
C0151731,ICD10,K76.3
C0151731,ICD9CM,573.4
C0151731,ICD10CM,K76.3
C0151744,ICD10,I20-I25.9
C0151744,ICD9CM,410-414.99
C0151744,ICD10CM,I20-I25
C0151747,ICD10,N25.9
C0151747,ICD10,N25
C0151747,ICD10CM,N25
C0151747,ICD10CM,N25.9
C0151773,ICD10CM,D61.9
C0151779,ICD9CM,172.9
C0151779,ICD10CM,C43
C0151779,ICD10CM,C43.9
C0151779,ICD10,C43
C0151779,ICD10,C43.9
C0151779,ICD9CM,172
C0151814,ICD10CM,I21
C0151814,ICD10CM,I22
C0151827,ICD10CM,H57.1
C0151827,ICD10,H57.1
C0151827,ICD10CM,H57.10
C0151970,ICD9CM,530.2
C0151970,ICD10,K22.1
C0151970,ICD10CM,K22.10
C0151970,ICD10CM,K22.1
C0151971,ICD10,K63.3
C0151971,ICD10CM,K63.3
C0151971,ICD9CM,569.82
C0152014,ICD10CM,K86.89
C0152020,ICD9CM,536.3
C0152020,ICD10CM,K31.84
C0152021,ICD10CM,Q24.9
C0152025,ICD10,G62.9
C0152025,ICD10CM,G62.9
C0152025,ICD10CM,A69.22
C0152026,ICD10CM,H35.06
C0152026,ICD9CM,362.18
C0152027,ICD10CM,H02.59
C0152066,ICD9CM,116.2
C0152066,ICD10CM,B48.0
C0152066,ICD10,B48.0
C0152068,ICD10CM,B67.4
C0152068,ICD10,B67.4
C0152068,ICD9CM,122.4
C0152069,ICD10CM,B67.6
C0152069,ICD9CM,122.7
C0152069,ICD10,B67.7
C0152069,ICD10,B67.6
C0152069,ICD10CM,B67.7
C0152072,ICD10CM,B53.0
C0152072,ICD10,B53.0
C0152072,ICD9CM,084.3
C0152073,ICD10CM,B68.1
C0152073,ICD9CM,123.2
C0152073,ICD10,B68.1
C0152074,ICD9CM,085.3
C0152077,ICD10CM,E07.1
C0152077,ICD9CM,246.1
C0152077,ICD10,E07.1
C0152084,ICD10CM,M12.00
C0152084,ICD9CM,714.4
C0152084,ICD10CM,M12.0
C0152084,ICD10,M12.0
C0152087,ICD9CM,712.90
C0152087,ICD10,M11.9
C0152087,ICD9CM,712
C0152087,ICD9CM,712.9
C0152087,ICD10CM,M11.9
C0152088,ICD10CM,M48.3
C0152088,ICD10,M48.3
C0152088,ICD9CM,721.7
C0152089,ICD9CM,722.8
C0152089,ICD9CM,722.80
C0152091,ICD9CM,732.9
C0152091,ICD9CM,733.90
C0152091,ICD9CM,732
C0152091,ICD10,M93.9
C0152091,ICD10CM,M93.9
C0152092,ICD10CM,L12.2
C0152092,ICD9CM,694.2
C0152093,ICD10,M35.7
C0152093,ICD9CM,728.5
C0152093,ICD10CM,M35.7
C0152095,ICD9CM,758.1
C0152095,ICD10CM,Q91.7
C0152095,ICD10,Q91.7
C0152096,ICD9CM,758.2
C0152096,ICD10,Q91.3
C0152097,ICD10CM,J98.6
C0152097,ICD9CM,519.4
C0152097,ICD10,J98.6
C0152101,ICD9CM,746.7
C0152101,ICD10,Q23.4
C0152101,ICD10CM,Q23.4
C0152105,ICD10CM,I11
C0152105,ICD9CM,402
C0152105,ICD9CM,402.9
C0152105,ICD10,I11
C0152105,ICD10CM,I11.9
C0152109,ICD9CM,335.11
C0152112,ICD10CM,H47.14
C0152112,ICD9CM,377.04
C0152113,ICD10CM,I02.9
C0152113,ICD9CM,392
C0152113,ICD10CM,I02
C0152113,ICD10,I02
C0152115,ICD10CM,G24.4
C0152115,ICD9CM,333.82
C0152116,ICD9CM,333.83
C0152116,ICD10CM,G24.3
C0152116,ICD10,G24.3
C0152128,ICD9CM,292.0
C0152132,ICD9CM,362.11
C0152132,ICD10CM,H35.03
C0152136,ICD10CM,H40.12
C0152136,ICD9CM,365.12
C0152138,ICD9CM,364.22
C0152164,ICD10CM,G43.A
C0152169,ICD10CM,N23
C0152169,ICD9CM,788.0
C0152169,ICD10,N23
C0152171,ICD10,I27.0
C0152171,ICD9CM,416.0
C0152171,ICD10CM,I27.0
C0152172,ICD9CM,413.0
C0152177,ICD9CM,350.9
C0152177,ICD10CM,G50
C0152177,ICD9CM,350
C0152177,ICD10CM,G50.9
C0152177,ICD10,G50.9
C0152177,ICD10,G50
C0152183,ICD10CM,F60.3
C0152183,ICD9CM,301.3
C0152190,ICD10CM,H53.02
C0152190,ICD9CM,368.03
C0152191,ICD9CM,368.41
C0152191,ICD10CM,H53.41
C0152194,ICD10CM,H52.21
C0152194,ICD9CM,367.22
C0152200,ICD10CM,H53.51
C0152200,ICD9CM,368.54
C0152205,ICD9CM,378.05
C0152205,ICD10CM,H50.05
C0152207,ICD9CM,378.15
C0152207,ICD10CM,H50.15
C0152208,ICD9CM,378.32
C0152216,ICD9CM,378.41
C0152216,ICD10CM,H50.51
C0152217,ICD10CM,H50.52
C0152217,ICD9CM,378.42
C0152221,ICD10,H49
C0152221,ICD9CM,378.5
C0152221,ICD10,H49.9
C0152221,ICD10CM,H49.9
C0152221,ICD10CM,H49
C0152221,ICD9CM,378.50
C0152226,ICD9CM,374.2
C0152226,ICD9CM,374.20
C0152226,ICD10CM,H02.20
C0152226,ICD10CM,H02.2
C0152226,ICD10,H02.2
C0152227,ICD9CM,375.20
C0152227,ICD10CM,H04.20
C0152227,ICD10CM,H04.2
C0152227,ICD10,H04.2
C0152227,ICD9CM,375.2
C0152230,ICD10,L50.5
C0152230,ICD10CM,L50.5
C0152230,ICD9CM,708.5
C0152234,ICD10CM,Q00.2
C0152234,ICD9CM,740.2
C0152234,ICD10,Q00.2
C0152235,ICD9CM,754.40
C0152235,ICD10CM,Q68.2
C0152236,ICD9CM,754.60
C0152240,ICD10CM,Q51.2
C0152240,ICD9CM,752.2
C0152240,ICD9CM,752.35
C0152244,ICD10CM,M85.5
C0152244,ICD10CM,M85.50
C0152244,ICD9CM,733.22
C0152244,ICD10,M85.5
C0152252,ICD10CM,H21.51
C0152252,ICD9CM,364.72
C0152253,ICD10CM,H21.54
C0152253,ICD9CM,364.71
C0152255,ICD9CM,372.51
C0152255,ICD10CM,H11.15
C0152256,ICD10,M81.2
C0152256,ICD9CM,733.03
C0152258,ICD9CM,366.18
C0152258,ICD10,H25.2
C0152259,ICD9CM,366.3
C0152264,ICD10CM,D75.0
C0152264,ICD10,D75.0
C0152264,ICD9CM,289.6
C0152266,ICD10CM,C81.2
C0152266,ICD10,C81.2
C0152266,ICD9CM,201.6
C0152267,ICD9CM,201.7
C0152267,ICD10,C81.3
C0152267,ICD10CM,C81.3
C0152268,ICD10CM,C81.1
C0152268,ICD9CM,201.5
C0152268,ICD10,C81.1
C0152276,ICD10CM,C92.3
C0152413,ICD9CM,480.1
C0152413,ICD10CM,J12.1
C0152413,ICD10,J12.1
C0152415,ICD9CM,750.0
C0152415,ICD10CM,Q38.1
C0152415,ICD10,Q38.1
C0152417,ICD10,Q23.0
C0152417,ICD10CM,Q23.0
C0152417,ICD9CM,746.3
C0152419,ICD10CM,Q25.21
C0152419,ICD9CM,747.11
C0152421,ICD10CM,Q17.1
C0152421,ICD9CM,744.22
C0152421,ICD10,Q17.1
C0152422,ICD10,Q12.3
C0152422,ICD10CM,Q12.3
C0152422,ICD9CM,743.35
C0152423,ICD10CM,Q17.2
C0152423,ICD9CM,744.23
C0152423,ICD10,Q17.2
C0152424,ICD10CM,Q20.4
C0152424,ICD9CM,745.3
C0152426,ICD9CM,740.1
C0152426,ICD10CM,Q00.1
C0152426,ICD10,Q00.1
C0152427,ICD9CM,755.0
C0152427,ICD10CM,Q69
C0152427,ICD10,Q69
C0152427,ICD9CM,755.00
C0152427,ICD10CM,Q69.9
C0152427,ICD10,Q69.9
C0152436,ICD10,Q52.3
C0152436,ICD10CM,Q52.3
C0152436,ICD9CM,752.42
C0152438,ICD9CM,755.52
C0152438,ICD10CM,Q74.0
C0152439,ICD9CM,361.10
C0152439,ICD10CM,H33.10
C0152441,ICD9CM,755.54
C0152441,ICD10CM,Q74.0
C0152443,ICD10CM,N36.1
C0152443,ICD10,N36.1
C0152443,ICD9CM,599.2
C0152444,ICD9CM,742.53
C0152444,ICD10CM,Q06.4
C0152444,ICD10,Q06.4
C0152451,ICD10CM,N03
C0152451,ICD9CM,582
C0152454,ICD10CM,H11.239
C0152454,ICD9CM,372.63
C0152454,ICD10CM,H11.23
C0152455,ICD9CM,371.45
C0152455,ICD10CM,H18.44
C0152457,ICD9CM,371.14
C0152457,ICD10CM,H18.04
C0152458,ICD10CM,H44.53
C0152458,ICD9CM,360.44
C0152459,ICD9CM,701.3
C0152459,ICD10,L90.6
C0152459,ICD10CM,L90.6
C0152491,ICD10CM,A02.24
C0152491,ICD9CM,003.24
C0152497,ICD10CM,A05.3
C0152497,ICD10,A05.3
C0152497,ICD9CM,005.4
C0152499,ICD10CM,A06.0
C0152516,ICD10CM,A04.9
C0152516,ICD9CM,008.5
C0152517,ICD9CM,008.6
C0152517,ICD10CM,A08.4
C0152545,ICD9CM,010
C0152545,ICD9CM,010.0
C0152902,ICD9CM,017.8
C0152915,ICD10CM,A19
C0152915,ICD10,A19.2
C0152915,ICD9CM,018.00
C0152915,ICD9CM,018.0
C0152915,ICD10CM,A19.2
C0152936,ICD10,A20.7
C0152936,ICD10CM,A20.7
C0152936,ICD9CM,020.2
C0152964,ICD9CM,038.0
C0152964,ICD10CM,A40
C0152964,ICD10,A40
C0152964,ICD10CM,A40.9
C0152964,ICD10,A40.9
C0152965,ICD9CM,038.1
C0152965,ICD9CM,038.10
C0152965,ICD10,A41.2
C0152966,ICD9CM,038.2
C0152966,ICD10CM,A40.3
C0152966,ICD10,A40.3
C0153014,ICD9CM,049.0
C0153045,ICD9CM,054.72
C0153045,ICD10CM,B00.3
C0153045,ICD10,B00.3
C0153053,ICD9CM,055.8
C0153065,ICD9CM,062.2
C0153065,ICD10,A83.2
C0153065,ICD10CM,A83.2
C0153066,ICD10,A83.4
C0153066,ICD9CM,062.4
C0153066,ICD10CM,A83.4
C0153092,ICD9CM,072.1
C0153092,ICD10CM,B26.1
C0153092,ICD10,B26.1
C0153167,ICD10,A52.2
C0153167,ICD10CM,A52.2
C0153167,ICD9CM,094.3
C0153188,ICD10CM,A52.3
C0153188,ICD10CM,A52
C0153188,ICD9CM,097.0
C0153188,ICD10,A52.9
C0153188,ICD10,A52
C0153188,ICD10CM,A52.9
C0153252,ICD10CM,B37.7
C0153252,ICD9CM,112.5
C0153257,ICD9CM,114.0
C0153261,ICD10,B39.4
C0153261,ICD10CM,B39.4
C0153261,ICD9CM,115.0
C0153308,ICD10CM,B58.01
C0153308,ICD9CM,130.2
C0153340,ICD10,C00.9
C0153340,ICD10CM,C00
C0153340,ICD10,C00
C0153340,ICD10CM,C00.9
C0153340,ICD9CM,140
C0153349,ICD9CM,141
C0153349,ICD10CM,C02.9
C0153349,ICD10,C02.9
C0153349,ICD9CM,141.9
C0153362,ICD10CM,C08
C0153362,ICD9CM,142.8
C0153362,ICD10,C08
C0153368,ICD10CM,C04.9
C0153368,ICD10CM,C04
C0153368,ICD9CM,144
C0153368,ICD10,C04
C0153368,ICD9CM,144.9
C0153368,ICD10,C04.9
C0153369,ICD10CM,C04.0
C0153369,ICD9CM,144.0
C0153369,ICD10,C04.0
C0153373,ICD10CM,C06.0
C0153373,ICD9CM,145.0
C0153373,ICD10,C06.0
C0153380,ICD9CM,145.8
C0153381,ICD10,C06.9
C0153381,ICD10CM,C06.9
C0153381,ICD9CM,145.9
C0153382,ICD9CM,146
C0153382,ICD10,C10
C0153382,ICD9CM,146.9
C0153382,ICD10CM,C10.9
C0153382,ICD10,C10.9
C0153382,ICD10CM,C10
C0153389,ICD10CM,C10.2
C0153389,ICD10,C10.2
C0153389,ICD9CM,146.6
C0153390,ICD9CM,146.7
C0153390,ICD10,C10.3
C0153390,ICD10CM,C10.3
C0153392,ICD10,C11
C0153392,ICD10,C11.9
C0153392,ICD9CM,147
C0153392,ICD10CM,C11.9
C0153392,ICD9CM,147.9
C0153392,ICD10CM,C11
C0153393,ICD10,C11.0
C0153393,ICD10CM,C11.0
C0153393,ICD9CM,147.0
C0153394,ICD10CM,C11.1
C0153394,ICD9CM,147.1
C0153394,ICD10,C11.1
C0153395,ICD9CM,147.2
C0153395,ICD10CM,C11.2
C0153395,ICD10,C11.2
C0153396,ICD10,C11.3
C0153396,ICD10CM,C11.3
C0153396,ICD9CM,147.3
C0153398,ICD9CM,148
C0153398,ICD9CM,148.9
C0153398,ICD10,C13.9
C0153398,ICD10,C13
C0153398,ICD10CM,C13
C0153398,ICD10CM,C13.9
C0153405,ICD9CM,149.0
C0153405,ICD10,C14.0
C0153405,ICD10CM,C14.0
C0153407,ICD9CM,149.8
C0153413,ICD10CM,C15.3
C0153413,ICD10,C15.3
C0153413,ICD9CM,150.3
C0153414,ICD10CM,C15.4
C0153414,ICD10,C15.4
C0153414,ICD9CM,150.4
C0153415,ICD9CM,150.5
C0153415,ICD10CM,C15.5
C0153415,ICD10,C15.5
C0153416,ICD9CM,150.8
C0153421,ICD9CM,151.4
C0153421,ICD10CM,C16.2
C0153421,ICD10,C16.2
C0153422,ICD10CM,C16.5
C0153422,ICD10,C16.5
C0153422,ICD9CM,151.5
C0153423,ICD9CM,151.6
C0153423,ICD10CM,C16.6
C0153423,ICD10,C16.6
C0153425,ICD10,C17.9
C0153425,ICD10,C17
C0153425,ICD9CM,152.9
C0153425,ICD10CM,C17
C0153425,ICD10CM,C17.9
C0153426,ICD10,C17.0
C0153426,ICD9CM,152.0
C0153426,ICD10CM,C17.0
C0153436,ICD9CM,153.3
C0153436,ICD10,C18.7
C0153436,ICD10CM,C18.7
C0153437,ICD10,C18.0
C0153437,ICD9CM,153.4
C0153437,ICD10CM,C18.0
C0153439,ICD10CM,C18.2
C0153439,ICD10,C18.2
C0153439,ICD9CM,153.6
C0153445,ICD10CM,C21.1
C0153445,ICD10,C21.1
C0153445,ICD9CM,154.2
C0153446,ICD10CM,C21.0
C0153446,ICD10,C21.0
C0153446,ICD9CM,154.3
C0153452,ICD10,C23
C0153452,ICD10CM,C23
C0153452,ICD9CM,156.0
C0153453,ICD10CM,C24.0
C0153453,ICD10,C24.0
C0153453,ICD9CM,156.1
C0153458,ICD10CM,C25.0
C0153458,ICD10,C25.0
C0153458,ICD9CM,157.0
C0153459,ICD9CM,157.1
C0153459,ICD10CM,C25.1
C0153459,ICD10,C25.1
C0153460,ICD10CM,C25.2
C0153460,ICD10,C25.2
C0153460,ICD9CM,157.2
C0153463,ICD9CM,157.8
C0153467,ICD9CM,158.9
C0153467,ICD10CM,C48.2
C0153467,ICD10,C48.2
C0153470,ICD10,C26.1
C0153470,ICD10CM,C26.1
C0153491,ICD10,C34.2
C0153491,ICD9CM,162.4
C0153491,ICD10CM,C34.2
C0153492,ICD10,C34.3
C0153492,ICD9CM,162.5
C0153492,ICD10CM,C34.3
C0153493,ICD9CM,162.8
C0153500,ICD9CM,164.1
C0153500,ICD10CM,C38.0
C0153500,ICD10,C38.0
C0153504,ICD10CM,C38.3
C0153504,ICD10,C38.3
C0153504,ICD9CM,164.9
C0153519,ICD10CM,C49
C0153519,ICD10,C49
C0153519,ICD9CM,171
C0153519,ICD9CM,171.9
C0153560,ICD9CM,176.0
C0153560,ICD10CM,C46.0
C0153560,ICD10,C46.0
C0153562,ICD10CM,C46.2
C0153562,ICD10,C46.2
C0153562,ICD9CM,176.2
C0153567,ICD10,C55
C0153567,ICD10CM,C55
C0153567,ICD9CM,179
C0153572,ICD9CM,181
C0153572,ICD10,C58
C0153572,ICD10CM,C58
C0153574,ICD10CM,C54
C0153574,ICD9CM,182
C0153574,ICD10,C54.9
C0153574,ICD10CM,C54.9
C0153574,ICD10,C54
C0153579,ICD9CM,183.2
C0153579,ICD10,C57.0
C0153579,ICD10CM,C57.0
C0153594,ICD10CM,C62.9
C0153594,ICD10CM,C62.90
C0153594,ICD10CM,C62
C0153594,ICD10,C62.9
C0153594,ICD9CM,186
C0153594,ICD10,C62
C0153601,ICD10,C60
C0153601,ICD10,C60.9
C0153601,ICD9CM,187.4
C0153601,ICD10CM,C60.9
C0153601,ICD10CM,C60
C0153604,ICD10,C63.2
C0153604,ICD10CM,C63.2
C0153604,ICD9CM,187.7
C0153614,ICD10,C67.6
C0153614,ICD10CM,C67.6
C0153614,ICD9CM,188.6
C0153618,ICD9CM,189.1
C0153618,ICD10,C65
C0153618,ICD10CM,C65
C0153619,ICD9CM,189.2
C0153619,ICD10CM,C66
C0153619,ICD10,C66
C0153633,ICD10CM,C71.9
C0153633,ICD10,C71.9
C0153633,ICD10CM,C71
C0153633,ICD9CM,191
C0153633,ICD10,C71
C0153633,ICD9CM,191.9
C0153653,ICD10CM,C75.0
C0153653,ICD10,C75.0
C0153653,ICD9CM,194.1
C0153658,ICD10,C75.9
C0153658,ICD9CM,194.9
C0153658,ICD10CM,C75.9
C0153661,ICD10CM,C76.1
C0153661,ICD9CM,195.1
C0153661,ICD10,C76.1
C0153662,ICD10,C76.2
C0153662,ICD10CM,C76.2
C0153662,ICD9CM,195.2
C0153676,ICD10,C78.0
C0153676,ICD9CM,197.0
C0153676,ICD10CM,C78.0
C0153677,ICD10,C78.1
C0153677,ICD10CM,C78.1
C0153677,ICD9CM,197.1
C0153678,ICD10CM,C78.2
C0153678,ICD9CM,197.2
C0153678,ICD10,C78.2
C0153685,ICD9CM,198.0
C0153687,ICD10,C79.2
C0153687,ICD10CM,C79.2
C0153687,ICD9CM,198.2
C0153690,ICD10CM,C79.51
C0153690,ICD9CM,198.5
C0153690,ICD10CM,C79.5
C0153690,ICD10,C79.5
C0153691,ICD9CM,198.7
C0153691,ICD10CM,C79.7
C0153691,ICD10,C79.7
C0153886,ICD10CM,C92.01
C0153886,ICD9CM,205.01
C0153888,ICD9CM,205.11
C0153942,ICD9CM,211.0
C0153942,ICD10,D13.0
C0153942,ICD10CM,D13.0
C0153943,ICD9CM,211.1
C0153943,ICD10CM,D13.1
C0153943,ICD10,D13.1
C0153999,ICD9CM,219.9
C0154007,ICD9CM,222.0
C0154007,ICD10,D29.2
C0154007,ICD10CM,D29.2
C0154009,ICD10,D29.1
C0154009,ICD9CM,222.2
C0154009,ICD10CM,D29.1
C0154017,ICD10CM,D30.3
C0154017,ICD9CM,223.3
C0154017,ICD10,D30.3
C0154038,ICD10CM,D34
C0154038,ICD9CM,226
C0154038,ICD10,D34
C0154040,ICD10CM,D35.0
C0154040,ICD10,D35.0
C0154040,ICD9CM,227.0
C0154051,ICD9CM,228.03
C0154059,ICD9CM,230.1
C0154059,ICD10,D00.1
C0154059,ICD10CM,D00.1
C0154060,ICD9CM,230.2
C0154060,ICD10CM,D00.2
C0154060,ICD10,D00.2
C0154064,ICD9CM,230.6
C0154084,ICD10CM,D05
C0154084,ICD10,D05.9
C0154084,ICD9CM,233.0
C0154084,ICD10CM,D05.9
C0154084,ICD10,D05
C0154088,ICD10,D07.5
C0154088,ICD10CM,D07.5
C0154088,ICD9CM,233.4
C0154089,ICD10CM,D00-D09
C0154089,ICD9CM,233.5
C0154089,ICD10CM,D07.4
C0154089,ICD10,D07.4
C0154091,ICD9CM,233.7
C0154091,ICD10,D09.0
C0154091,ICD10CM,D09.0
C0154129,ICD9CM,235-238.99
C0154141,ICD10,E05.1
C0154141,ICD10CM,E05.11
C0154141,ICD10CM,E05.1
C0154141,ICD9CM,242.1
C0154143,ICD10,E05.2
C0154143,ICD10CM,E05.2
C0154143,ICD9CM,242.2
C0154157,ICD9CM,244.0
C0154157,ICD10CM,E89.0
C0154207,ICD10CM,E27.8
C0154207,ICD10,E27.8
C0154207,ICD9CM,255.8
C0154208,ICD10,E28
C0154208,ICD9CM,256
C0154208,ICD10CM,E28
C0154208,ICD9CM,256.9
C0154208,ICD10CM,E28.9
C0154208,ICD10,E28.9
C0154209,ICD9CM,256.0
C0154209,ICD10,E28.0
C0154209,ICD10CM,E28.0
C0154246,ICD10,E72.2
C0154246,ICD9CM,270.6
C0154246,ICD10CM,E72.2
C0154246,ICD10CM,E72.20
C0154251,ICD9CM,272
C0154251,ICD9CM,272.9
C0154254,ICD9CM,273.0
C0154254,ICD10,D89.0
C0154254,ICD10CM,D89.0
C0154286,ICD10CM,D50.0
C0154286,ICD9CM,280.0
C0154286,ICD10,D50.0
C0154298,ICD10,D62
C0154298,ICD9CM,285.1
C0154298,ICD10CM,D62
C0154301,ICD10CM,D69.5
C0154301,ICD10,D69.5
C0154301,ICD9CM,287.4
C0154319,ICD9CM,290.8
C0154409,ICD10CM,F33.9
C0154409,ICD9CM,296.3
C0154409,ICD10CM,F33
C0154409,ICD9CM,296.30
C0154437,ICD9CM,296.82
C0154437,ICD10CM,F32.89
C0154536,ICD9CM,305.7
C0154564,ICD9CM,307.4
C0154565,ICD10,F51
C0154565,ICD9CM,307.40
C0154565,ICD10,F51.9
C0154575,ICD9CM,307.53
C0154628,ICD9CM,314.2
C0154652,ICD9CM,322.1
C0154659,ICD10CM,G92
C0154671,ICD9CM,331.9
C0154675,ICD9CM,333.8
C0154676,ICD9CM,333.84
C0154681,ICD9CM,335
C0154681,ICD9CM,335.9
C0154682,ICD10CM,G12.23
C0154682,ICD9CM,335.24
C0154693,ICD9CM,342.00
C0154693,ICD9CM,342.0
C0154693,ICD10,G81.0
C0154693,ICD10CM,G81.0
C0154693,ICD10CM,G81.00
C0154694,ICD10CM,G81.1
C0154694,ICD9CM,342.10
C0154694,ICD10,G81.1
C0154694,ICD10CM,G81.10
C0154694,ICD9CM,342.1
C0154695,ICD9CM,343.0
C0154697,ICD9CM,343.2
C0154698,ICD9CM,343.3
C0154723,ICD10CM,G43.109
C0154723,ICD9CM,346.0
C0154723,ICD10CM,G43.1
C0154733,ICD9CM,352.6
C0154733,ICD10CM,G52.7
C0154733,ICD10,G52.7
C0154738,ICD10CM,M54.17
C0154742,ICD10,G56.1
C0154742,ICD9CM,354.1
C0154742,ICD10CM,G56.1
C0154742,ICD10CM,G56.10
C0154748,ICD10,G57.0
C0154748,ICD10CM,G57.00
C0154748,ICD10CM,G57.0
C0154748,ICD9CM,355.0
C0154754,ICD10,G60
C0154754,ICD10,G60.9
C0154754,ICD10CM,G60
C0154754,ICD10CM,G60.9
C0154754,ICD9CM,356
C0154778,ICD9CM,360.21
C0154778,ICD10CM,H44.2
C0154778,ICD10,H44.2
C0154822,ICD10CM,H33.2
C0154822,ICD10,H33.2
C0154822,ICD10CM,H33.20
C0154822,ICD9CM,361.2
C0154823,ICD9CM,361.30
C0154828,ICD10CM,H33.40
C0154828,ICD9CM,361.81
C0154828,ICD10,H33.4
C0154828,ICD10CM,H33.4
C0154830,ICD9CM,362.02
C0154832,ICD10CM,H35.07
C0154832,ICD10CM,H35.02
C0154832,ICD9CM,362.12
C0154834,ICD9CM,362.14
C0154835,ICD9CM,362.15
C0154841,ICD10CM,H34.81
C0154841,ICD9CM,362.35
C0154850,ICD9CM,362.53
C0154850,ICD10CM,H35.35
C0154856,ICD9CM,362.63
C0154856,ICD10CM,H35.41
C0154860,ICD9CM,362.7
C0154860,ICD9CM,362.70
C0154860,ICD10CM,H35.50
C0154860,ICD10CM,H35.5
C0154860,ICD10,H35.5
C0154863,ICD9CM,362.73
C0154863,ICD10CM,H35.51
C0154870,ICD10,H30.0
C0154870,ICD9CM,363.00
C0154870,ICD9CM,363.0
C0154870,ICD10CM,H30.0
C0154870,ICD10CM,H30.00
C0154874,ICD10CM,H30.9
C0154884,ICD9CM,363.15
C0154884,ICD10CM,H30.14
C0154916,ICD10CM,H21.1
C0154916,ICD9CM,364.42
C0154920,ICD9CM,364.53
C0154920,ICD10CM,H21.23
C0154933,ICD10CM,H21.50
C0154933,ICD9CM,364.70
C0154934,ICD9CM,364.73
C0154934,ICD10CM,H21.52
C0154936,ICD10CM,H21.56
C0154936,ICD9CM,364.75
C0154946,ICD9CM,365.22
C0154946,ICD10CM,H40.21
C0154947,ICD9CM,365.23
C0154947,ICD10CM,H40.22
C0154974,ICD9CM,366.03
C0155002,ICD10CM,H53.13
C0155002,ICD10CM,H53.139
C0155002,ICD9CM,368.11
C0155003,ICD10CM,H53.12
C0155003,ICD9CM,368.12
C0155015,ICD9CM,368.51
C0155016,ICD9CM,368.52
C0155017,ICD10CM,H53.55
C0155017,ICD9CM,368.53
C0155018,ICD9CM,368.55
C0155018,ICD10CM,H53.52
C0155072,ICD10CM,H16.05
C0155072,ICD9CM,370.07
C0155094,ICD10CM,H16.42
C0155094,ICD9CM,370.62
C0155096,ICD10CM,H16.419
C0155096,ICD10CM,H16.41
C0155096,ICD9CM,370.64
C0155100,ICD10CM,H17.82
C0155100,ICD9CM,371.02
C0155111,ICD9CM,371.23
